5941|364|Colin|Burgess|||M||192927.0000|||25
5942|544|Dylan|MacDonald|||M||109693.0000|||25
5943|335|Sean|Rampling|||M||188125.0000|||25
5944|284|Brandon|Grant|||M||200185.0000|||25
5945|325|John|Randall|||M||133469.0000|||25
5946|394|Jason|Ogden|||M||236374.0000|||25
5947|247|Jake|Rutherford|||M||199900.0000|||25
5948|445|Justin|Rampling|||M||109420.0000|||25
5949|299|Neil|Paige|||M||177717.0000|||25
5950|29|Stephen|Paterson|||M||236566.0000|||25
5951|232|Eric|Kelly|||M||64528.0000|||25
5952|213|Nicholas|Harris|||M||211204.0000|||25
5953|15|Piers|Hodges|||M||104529.0000|||25
1622|354|Brian|Gibson|||M||162904.0000|||25
1623|542|Owen|Martin|||M||231749.0000|||25
1624|489|William|Peters|||M||194673.0000|||25
1625|286|Jason|Pullman|||M||110952.0000|||25
1626|599|Steven|Watson|||M||249149.0000|||25
1627|230|Jonathan|Langdon|||M||141599.0000|||25
1628|184|Gordon|Henderson|||M||242293.0000|||25
1629|332|Sebastian|Kelly|||M||77534.0000|||25
1630|272|Max|Sanderson|||M||116919.0000|||25
1631|314|Isaac|Roberts|||M||135401.0000|||25
1632|626|Connor|Ross|||M||206999.0000|||25
1633|515|Peter|Piper|||M||103263.0000|||25
1634|439|Luke|Hughes|||M||183074.0000|||25
1635|594|Dylan|Ferguson|||M||202463.0000|||25
1636|269|Jake|Paige|||M||71308.0000|||25
1637|92|Brandon|Bond|||M||147890.0000|||25
1638|415|Matt|Ferguson|||M||241015.0000|||25
1639|23|Matt|Tucker|||M||70923.0000|||25
1640|47|Benjamin|Buckland|||M||177688.0000|||25
1641|485|Alan|Piper|||M||233093.0000|||25
1642|230|Dan|Peake|||M||238274.0000|||25
1643|79|Dan|Ogden|||M||96091.0000|||25
1644|69|David|Forsyth|||M||90713.0000|||25
1645|76|Blake|Stewart|||M||237550.0000|||25
1646|533|Carl|Hill|||M||65942.0000|||25
1647|233|Jason|Roberts|||M||150744.0000|||25
1648|554|Anthony|Lewis|||M||188879.0000|||25
1649|527|Sam|May|||M||184208.0000|||25
1650|533|Warren|Lewis|||M||47329.0000|||25
1651|163|Charles|Harris|||M||117093.0000|||25
1652|428|Christopher|Newman|||M||222828.0000|||25
1653|463|Steven|Underwood|||M||70981.0000|||25
1654|604|Ryan|Hart|||M||158307.0000|||25
1655|267|Gavin|Butler|||M||91712.0000|||25
1656|207|Steven|Alsop|||M||41342.0000|||25
1657|94|Neil|Simpson|||M||231208.0000|||25
1658|38|Gavin|Rutherford|||M||215115.0000|||25
1659|503|Sean|Henderson|||M||66115.0000|||25
1814|138|Phil|Berry|||M||228346.0000|||25
1815|553|Julian|Nolan|||M||162284.0000|||25
1816|214|Austin|Young|||M||162464.0000|||25
1817|295|Adrian|Nash|||M||137412.0000|||25
1818|597|Ryan|Gray|||M||60289.0000|||25
1819|228|Joshua|Pullman|||M||164163.0000|||25
1820|281|Gordon|Sharp|||M||88100.0000|||25
1821|98|Jake|Churchill|||M||67915.0000|||25
1822|302|Justin|Russell|||M||182578.0000|||25
1823|84|Steven|MacDonald|||M||100040.0000|||25
1824|110|Isaac|Clark|||M||126241.0000|||25
1825|439|John|Hemmings|||M||199251.0000|||25
1826|107|Cameron|Chapman|||M||228648.0000|||25
1827|122|Matt|Jones|||M||96602.0000|||25
1828|379|Joseph|Churchill|||M||62729.0000|||25
1829|507|Eric|MacDonald|||M||152062.0000|||25
1830|607|Sean|Oliver|||M||61787.0000|||25
1831|86|Evan|Ince|||M||186153.0000|||25
1832|423|Richard|Baker|||M||40114.0000|||25
1833|422|Justin|Lee|||M||52998.0000|||25
1834|14|Sean|Ferguson|||M||104204.0000|||25
1835|411|Dominic|Paige|||M||212902.0000|||25
1836|162|Eric|Campbell|||M||164927.0000|||25
