1248|178|John|Parsons|||M||227862.0000|||25
1249|419|Piers|Welch|||M||61369.0000|||25
1250|96|Trevor|Rampling|||M||103373.0000|||25
1251|141|Simon|Russell|||M||117470.0000|||25
1252|445|Cameron|Welch|||M||232741.0000|||25
1253|631|Kevin|Tucker|||M||113782.0000|||25
1254|346|Thomas|Wilkins|||M||160066.0000|||25
1255|544|Ryan|Johnston|||M||121927.0000|||25
1256|535|Alexander|Cameron|||M||177858.0000|||25
1257|609|Frank|Marshall|||M||235294.0000|||25
1258|314|Richard|Gill|||M||79938.0000|||25
1259|588|Frank|Wallace|||M||87304.0000|||25
1260|424|Owen|Simpson|||M||87234.0000|||25
1261|288|Neil|Butler|||M||163676.0000|||25
1262|560|Liam|Lawrence|||M||58617.0000|||25
1263|141|Alan|Welch|||M||235254.0000|||25
1264|593|Tim|Buckland|||M||127786.0000|||25
1265|558|Christian|Lee|||M||165189.0000|||25
1266|256|Stewart|Quinn|||M||101607.0000|||25
1267|69|Jake|Cornish|||M||108340.0000|||25
1268|327|Jason|Clark|||M||228615.0000|||25
1269|294|Sebastian|Hardacre|||M||200144.0000|||25
1270|53|Blake|Nolan|||M||150183.0000|||25
1271|598|Max|Kerr|||M||131807.0000|||25
1272|21|Eric|Burgess|||M||140529.0000|||25
1273|394|Brandon|Parsons|||M||218308.0000|||25
1274|211|Austin|James|||M||235618.0000|||25
1275|612|Brandon|Fisher|||M||139638.0000|||25
1276|502|Justin|Mathis|||M||156943.0000|||25
1277|577|Jonathan|Marshall|||M||191752.0000|||25
1278|441|Gavin|Black|||M||202201.0000|||25
1279|315|Piers|MacDonald|||M||83347.0000|||25
1280|309|Owen|Churchill|||M||169312.0000|||25
573|253|Adrian|Terry|||M||82468.0000|||25
574|375|Brian|Bailey|||M||108734.0000|||25
575|208|Alexander|Wilkins|||M||245059.0000|||25
576|592|Jason|Hardacre|||M||157479.0000|||25
577|123|Nicholas|Rampling|||M||205616.0000|||25
578|516|Adrian|Mitchell|||M||190978.0000|||25
579|65|Brandon|Peters|||M||199629.0000|||25
580|623|Phil|Short|||M||155270.0000|||25
581|506|Jacob|Avery|||M||151999.0000|||25
582|461|Andrew|Hudson|||M||232802.0000|||25
583|452|Lucas|Morrison|||M||112739.0000|||25
584|68|Eric|Fisher|||M||212603.0000|||25
585|158|Joseph|King|||M||175308.0000|||25
586|329|Ian|Morgan|||M||112743.0000|||25
587|204|Dominic|Bower|||M||156484.0000|||25
588|480|Eric|Marshall|||M||173308.0000|||25
589|522|Stewart|Lawrence|||M||99193.0000|||25
590|221|Warren|MacDonald|||M||202228.0000|||25
3268|134|Austin|Ellison|||M||81156.0000|||25
3269|191|Isaac|Robertson|||M||249229.0000|||25
3270|393|Luke|Alsop|||M||103032.0000|||25
3271|263|Anthony|Rees|||M||67358.0000|||25
3272|595|Brandon|Miller|||M||146624.0000|||25
3273|498|Sebastian|Roberts|||M||94804.0000|||25
3274|236|Christian|Mitchell|||M||50405.0000|||25
3275|485|Brandon|Davidson|||M||115945.0000|||25
3276|544|Joe|Watson|||M||88816.0000|||25
3277|97|Carl|Bond|||M||114428.0000|||25
3278|217|Jacob|Watson|||M||242566.0000|||25
3279|484|Gordon|Lewis|||M||59534.0000|||25
3280|148|Phil|Miller|||M||81043.0000|||25
3281|65|Austin|Chapman|||M||124375.0000|||25
3282|129|Jonathan|Hemmings|||M||189536.0000|||25
3283|8|Brian|Sutherland|||M||135537.0000|||25
2766|409|Kevin|Morrison|||M||175671.0000|||25
2767|317|Peter|Newman|||M||93613.0000|||25
2768|52|Jason|White|||M||85155.0000|||25
2769|237|Jason|Springer|||M||241084.0000|||25
2770|294|Owen|Turner|||M||220564.0000|||25
2771|582|James|Wright|||M||123118.0000|||25
2772|582|Benjamin|Black|||M||213813.0000|||25
2773|272|Benjamin|Baker|||M||218406.0000|||25
2774|376|Adrian|Buckland|||M||63362.0000|||25
2775|616|Alexander|Clark|||M||60878.0000|||25
2776|124|Kevin|Nolan|||M||186427.0000|||25
2777|180|Ryan|Edmunds|||M||124314.0000|||25
2778|195|Christian|McLean|||M||165325.0000|||25
2779|613|Boris|Langdon|||M||227237.0000|||25
2780|620|Jake|Watson|||M||79706.0000|||25
2781|606|Owen|Payne|||M||42225.0000|||25
2782|39|Christopher|Lambert|||M||112798.0000|||25
2783|154|Tim|McLean|||M||103408.0000|||25
2784|228|Thomas|Thomson|||M||243808.0000|||25
2785|596|Sean|Mackenzie|||M||209214.0000|||25
2786|33|Liam|Lee|||M||219900.0000|||25
2787|332|Stewart|Hunter|||M||174945.0000|||25
2788|17|Michael|Walsh|||M||223320.0000|||25
2789|316|Justin|Coleman|||M||75965.0000|||25
2790|41|Luke|Walsh|||M||78691.0000|||25
2791|500|Neil|Hill|||M||67987.0000|||25
2792|211|Thomas|Sharp|||M||130433.0000|||25
2793|21|Adrian|Jackson|||M||235400.0000|||25
2794|409|Sean|Pullman|||M||217343.0000|||25
2795|41|Stewart|Underwood|||M||78534.0000|||25
2796|361|Joshua|Wilkins|||M||172520.0000|||25
2797|623|William|Ogden|||M||80426.0000|||25
2798|497|Paul|Hamilton|||M||58666.0000|||25
2799|475|Colin|Springer|||M||50983.0000|||25
2800|205|Benjamin|Johnston|||M||127810.0000|||25
2030|599|Joe|Roberts|||M||176826.0000|||25
2031|69|Jonathan|Ince|||M||50964.0000|||25
2032|140|Keith|Robertson|||M||135652.0000|||25
2033|181|Dan|Abraham|||M||216933.0000|||25
2034|348|Charles|Buckland|||M||80403.0000|||25
2035|138|Neil|Edmunds|||M||88756.0000|||25
2036|166|Kevin|Piper|||M||57014.0000|||25
2037|310|Stewart|King|||M||63535.0000|||25
2038|449|Richard|Parsons|||M||163610.0000|||25
2039|159|Sean|Reid|||M||129727.0000|||25
2040|490|Edward|Thomson|||M||96659.0000|||25
2041|13|Lucas|Bower|||M||210112.0000|||25
2042|623|Andrew|Lawrence|||M||54817.0000|||25
2043|98|Alan|Mitchell|||M||184018.0000|||25
2044|530|Neil|Scott|||M||73016.0000|||25
2045|306|Brian|Allan|||M||121503.0000|||25
2046|605|Phil|Oliver|||M||101291.0000|||25
2047|126|Piers|Clark|||M||88096.0000|||25
2048|15|Benjamin|Paterson|||M||134093.0000|||25
2049|577|Ryan|Dickens|||M||235795.0000|||25
2050|172|Connor|Greene|||M||78780.0000|||25
2051|211|Simon|Avery|||M||76519.0000|||25
2052|220|Connor|Robertson|||M||225080.0000|||25
2053|256|Nicholas|Mackay|||M||97231.0000|||25
2054|284|Lucas|Walsh|||M||249740.0000|||25
2055|14|Alan|Murray|||M||145970.0000|||25
2056|499|Isaac|Dickens|||M||105481.0000|||25
2057|572|Steven|Simpson|||M||193390.0000|||25
2848|409|Keith|Murray|||M||77951.0000|||25
2849|39|Nathan|Dyer|||M||119276.0000|||25
2850|406|Simon|Gray|||M||164146.0000|||25
2851|393|Joseph|MacDonald|||M||54090.0000|||25
2852|428|Leonard|Peake|||M||141302.0000|||25
2853|552|Trevor|Abraham|||M||59489.0000|||25
2854|193|Anthony|Dowd|||M||56722.0000|||25
2855|312|Stewart|Skinner|||M||118173.0000|||25
2856|73|Boris|Lawrence|||M||123834.0000|||25
2857|519|Jason|Lawrence|||M||193859.0000|||25
2858|595|Christopher|Clark|||M||199103.0000|||25
2859|476|Kevin|Carr|||M||117104.0000|||25
2860|321|Joshua|Cornish|||M||227899.0000|||25
2861|603|Connor|Fisher|||M||73258.0000|||25
2862|409|Stewart|Smith|||M||208993.0000|||25
2863|133|Colin|Cameron|||M||106138.0000|||25
2864|15|Charles|Knox|||M||162759.0000|||25
2865|213|Evan|Vaughan|||M||204495.0000|||25
2866|414|Lucas|Wallace|||M||71435.0000|||25
2867|396|Evan|Carr|||M||53532.0000|||25
2868|9|Anthony|Ferguson|||M||108445.0000|||25
2869|349|Edward|Arnold|||M||182016.0000|||25
2870|143|Robert|Payne|||M||76685.0000|||25
3149|599|Dylan|Clark|||M||180907.0000|||25
3150|351|Dan|Hodges|||M||140610.0000|||25
3151|120|Liam|White|||M||189922.0000|||25
3152|298|Liam|Martin|||M||217507.0000|||25
3153|367|Lucas|Lawrence|||M||104370.0000|||25
3154|94|Trevor|Clarkson|||M||231163.0000|||25
3155|592|Ryan|Watson|||M||167207.0000|||25
3156|539|Gavin|Skinner|||M||214010.0000|||25
3157|274|David|Skinner|||M||210225.0000|||25
3158|620|Piers|Lewis|||M||66076.0000|||25
3159|542|Joseph|Welch|||M||147723.0000|||25
3160|506|Sebastian|Edmunds|||M||225380.0000|||25
3161|347|Gavin|Ogden|||M||213212.0000|||25
3162|143|Isaac|Lee|||M||70607.0000|||25
3163|347|Warren|Turner|||M||206687.0000|||25
3164|430|Robert|Parr|||M||50420.0000|||25
3165|533|David|Watson|||M||49343.0000|||25
3166|299|Eric|Payne|||M||124046.0000|||25
3167|20|Sam|Black|||M||228459.0000|||25
3168|35|Harry|Ogden|||M||146061.0000|||25
3169|567|Tim|Hudson|||M||98228.0000|||25
3170|199|Adrian|Rutherford|||M||142484.0000|||25
3171|174|Phil|Paige|||M||150590.0000|||25
3172|76|Richard|Lawrence|||M||53581.0000|||25
3173|51|Colin|Edmunds|||M||48476.0000|||25
3174|402|Sam|Bower|||M||144958.0000|||25
3175|460|Boris|Pullman|||M||133916.0000|||25
3176|318|Colin|Hunter|||M||61547.0000|||25
3177|466|Connor|Alsop|||M||174759.0000|||25
3178|123|Oliver|Glover|||M||150705.0000|||25
3179|534|Anthony|Kelly|||M||82446.0000|||25
3180|289|Trevor|Bower|||M||202884.0000|||25
3181|244|Alan|Hodges|||M||191442.0000|||25
3182|498|Tim|Walker|||M||189607.0000|||25
3183|208|Harry|Kelly|||M||222298.0000|||25
3184|419|Nicholas|MacDonald|||M||187483.0000|||25
3185|369|Blake|Avery|||M||222435.0000|||25
3186|123|Andrew|Sutherland|||M||189872.0000|||25
4426|287|Thomas|Chapman|||M||111680.0000|||25
4427|182|Michael|Reid|||M||149393.0000|||25
1922|237|Phil|Welch|||M||44721.0000|||25
1923|324|Sam|Paterson|||M||209537.0000|||25
1924|423|Paul|Stewart|||M||72617.0000|||25
1925|571|Sam|Walker|||M||174971.0000|||25
1926|208|Nathan|Vance|||M||84078.0000|||25
1927|468|Sebastian|Berry|||M||170616.0000|||25
1928|46|Dylan|Simpson|||M||194449.0000|||25
1929|70|Richard|Robertson|||M||64485.0000|||25
1930|480|Nicholas|Coleman|||M||216512.0000|||25
1931|255|Joshua|Gill|||M||150105.0000|||25
1932|381|Phil|Morrison|||M||92099.0000|||25
4189|116|Dan|Dowd|||M||120505.0000|||25
4190|573|James|Kelly|||M||108906.0000|||25
4191|278|Joseph|Hughes|||M||73402.0000|||25
4192|190|Julian|McLean|||M||42474.0000|||25
4193|104|Ryan|Underwood|||M||207038.0000|||25
4194|235|Jacob|Chapman|||M||107647.0000|||25
4195|231|Edward|Martin|||M||52064.0000|||25
4196|346|Nicholas|Walker|||M||215612.0000|||25
4197|579|Owen|Bower|||M||52812.0000|||25
4198|366|Carl|Metcalfe|||M||222499.0000|||25
4199|505|Adam|Powell|||M||198444.0000|||25
4200|358|Harry|Mackenzie|||M||153042.0000|||25
4201|96|Oliver|Hart|||M||111676.0000|||25
4202|16|Isaac|Wilson|||M||71764.0000|||25
4203|42|Blake|Graham|||M||218897.0000|||25
4204|617|Robert|Hughes|||M||193249.0000|||25
4205|616|Boris|Hodges|||M||117436.0000|||25
4206|401|Alan|Sutherland|||M||56771.0000|||25
4207|22|Simon|Welch|||M||64549.0000|||25
4208|156|Oliver|Carr|||M||203758.0000|||25
4209|338|Eric|May|||M||169877.0000|||25
4959|125|Steven|Butler|||M||182154.0000|||25
4960|247|Matt|Wallace|||M||142385.0000|||25
4961|280|Neil|Fisher|||M||110681.0000|||25
4962|511|Stewart|Ellison|||M||185146.0000|||25
4963|80|Sam|Davies|||M||191651.0000|||25
4964|386|Harry|Clark|||M||49654.0000|||25
4965|22|Ryan|Hunter|||M||238873.0000|||25
4966|313|Christian|Rees|||M||196561.0000|||25
4967|232|Thomas|Henderson|||M||182187.0000|||25
4968|181|Jacob|Robertson|||M||178669.0000|||25
4969|530|Charles|Young|||M||189117.0000|||25
4970|279|Neil|Ellison|||M||223043.0000|||25
4971|451|Owen|Ogden|||M||188626.0000|||25
4972|115|Blake|Russell|||M||82457.0000|||25
4973|58|Paul|Ince|||M||212933.0000|||25
4974|432|Jack|Gill|||M||220218.0000|||25
4975|462|Justin|Manning|||M||154571.0000|||25
4976|348|Steven|MacLeod|||M||166575.0000|||25
4977|177|Max|Nolan|||M||72374.0000|||25
4978|334|Victor|Martin|||M||228799.0000|||25
4979|183|Edward|Johnston|||M||111569.0000|||25
4980|599|Julian|North|||M||88496.0000|||25
4981|250|Charles|Graham|||M||69874.0000|||25
4982|396|Ian|Powell|||M||151042.0000|||25
4983|269|Adam|Reid|||M||176299.0000|||25
4984|258|Max|Short|||M||118944.0000|||25
4985|61|Peter|Kelly|||M||201299.0000|||25
4986|498|Alexander|Mackay|||M||155590.0000|||25
4987|182|Brian|Hemmings|||M||40480.0000|||25
4988|42|Gavin|Ferguson|||M||81886.0000|||25
1213|406|Simon|Marshall|||M||139441.0000|||25
1214|272|William|Duncan|||M||87168.0000|||25
1215|201|Anthony|Langdon|||M||180062.0000|||25
1216|386|Luke|Springer|||M||233634.0000|||25
1217|477|Austin|Bailey|||M||54599.0000|||25
1218|101|Max|Taylor|||M||63501.0000|||25
1219|532|Julian|Wilkins|||M||213391.0000|||25
1220|44|Gavin|Watson|||M||215104.0000|||25
1221|362|Peter|Kerr|||M||63138.0000|||25
1222|71|Carl|Paterson|||M||95745.0000|||25
1223|549|Joseph|Burgess|||M||137306.0000|||25
1224|199|Matt|Henderson|||M||169974.0000|||25
1225|423|Alan|Manning|||M||245751.0000|||25
1226|442|Joe|Sharp|||M||117911.0000|||25
6267|379|Nicholas|Dickens|||M||52571.0000|||25
6268|554|Trevor|Campbell|||M||210120.0000|||25
6269|76|Robert|Ince|||M||55346.0000|||25
6270|143|Stewart|Arnold|||M||178652.0000|||25
6271|224|John|Terry|||M||127461.0000|||25
6272|629|Joseph|Ross|||M||122198.0000|||25
6273|266|Kevin|Paige|||M||169173.0000|||25
6274|592|Adam|Kerr|||M||195661.0000|||25
6275|463|Robert|Brown|||M||220952.0000|||25
6276|473|Joshua|Alsop|||M||243879.0000|||25
6277|44|Neil|Churchill|||M||60214.0000|||25
6278|9|Paul|Abraham|||M||93953.0000|||25
6279|310|Jack|Forsyth|||M||138675.0000|||25
6280|220|Ian|Anderson|||M||213477.0000|||25
6281|48|Leonard|Lee|||M||246878.0000|||25
6282|486|Robert|Edmunds|||M||242594.0000|||25
6283|109|Kevin|Bailey|||M||145660.0000|||25
6284|534|Joe|Lawrence|||M||249473.0000|||25
6285|574|Robert|Miller|||M||96576.0000|||25
6286|79|Leonard|Berry|||M||105298.0000|||25
6287|624|Neil|Underwood|||M||63862.0000|||25
6288|378|Stewart|Simpson|||M||210534.0000|||25
6289|347|Dylan|Hudson|||M||111881.0000|||25
6290|330|Keith|Hudson|||M||218980.0000|||25
6291|575|Frank|Rees|||M||97968.0000|||25
6292|532|Gordon|Taylor|||M||200112.0000|||25
6293|264|Nathan|Poole|||M||58390.0000|||25
6294|358|John|Hughes|||M||221322.0000|||25
6295|290|Owen|Pullman|||M||169970.0000|||25
6296|234|Charles|Ellison|||M||94998.0000|||25
6297|487|Christopher|Churchill|||M||188197.0000|||25
6298|404|Liam|Sharp|||M||129483.0000|||25
6299|243|Charles|McGrath|||M||240551.0000|||25
6300|634|Warren|Mackenzie|||M||75035.0000|||25
6301|258|Eric|Hill|||M||51530.0000|||25
6302|609|William|Slater|||M||45328.0000|||25
6303|366|Jack|Manning|||M||168464.0000|||25
5441|148|Evan|Bailey|||M||74170.0000|||25
5442|628|Sean|Parsons|||M||87906.0000|||25
5443|34|Simon|Newman|||M||130072.0000|||25
5444|36|Owen|Ball|||M||94707.0000|||25
5445|214|Peter|Dickens|||M||59003.0000|||25
5446|133|David|Slater|||M||116811.0000|||25
5447|50|David|Dickens|||M||44743.0000|||25
5448|273|Neil|Bell|||M||176493.0000|||25
