1121|71|Neil|Walsh|||M||239908.0000|||25
1122|155|Nicholas|Nolan|||M||211073.0000|||25
1123|460|Andrew|MacDonald|||M||112799.0000|||25
1124|171|Piers|Ross|||M||68105.0000|||25
1125|281|Warren|Wallace|||M||236191.0000|||25
1126|5|Joe|Lyman|||M||78716.0000|||25
1127|550|Michael|Ogden|||M||114982.0000|||25
1128|241|Michael|Terry|||M||40217.0000|||25
1129|287|Luke|Henderson|||M||175528.0000|||25
1130|402|Phil|Lewis|||M||136061.0000|||25
1131|611|Isaac|Morrison|||M||214340.0000|||25
1132|7|Brian|Short|||M||150135.0000|||25
1133|484|Max|May|||M||203980.0000|||25
1134|259|Owen|Avery|||M||101933.0000|||25
1135|540|Simon|Kelly|||M||43979.0000|||25
1136|476|Paul|Davies|||M||49706.0000|||25
1137|512|Connor|Ferguson|||M||240146.0000|||25
1138|435|Steven|Marshall|||M||127108.0000|||25
1139|551|Dominic|Ogden|||M||103126.0000|||25
1140|200|Richard|Kelly|||M||213618.0000|||25
1141|563|Alan|Hudson|||M||164206.0000|||25
1142|72|Frank|Miller|||M||48679.0000|||25
1143|461|Gavin|Bell|||M||145136.0000|||25
1144|74|Paul|Lambert|||M||115792.0000|||25
2371|23|Gavin|Lawrence|||M||114134.0000|||25
2372|71|Piers|Gray|||M||150317.0000|||25
2373|190|Eric|Abraham|||M||137978.0000|||25
2374|91|Warren|Peters|||M||81072.0000|||25
2375|47|Benjamin|Knox|||M||60412.0000|||25
2376|282|Dylan|Graham|||M||220804.0000|||25
2377|129|Carl|Sanderson|||M||118011.0000|||25
2378|43|Piers|Wilson|||M||149773.0000|||25
2379|189|Connor|Bond|||M||48565.0000|||25
2380|527|Joe|James|||M||242986.0000|||25
2381|174|Dominic|Butler|||M||206807.0000|||25
2382|217|Dylan|Davidson|||M||109594.0000|||25
2383|39|Thomas|Parr|||M||196859.0000|||25
2384|353|Gordon|McGrath|||M||185595.0000|||25
2385|384|Eric|Avery|||M||198212.0000|||25
2386|481|Simon|Graham|||M||192787.0000|||25
2387|198|Dan|Newman|||M||95227.0000|||25
2388|432|Dominic|Knox|||M||197050.0000|||25
2389|576|Matt|James|||M||173533.0000|||25
2390|14|John|Sutherland|||M||210933.0000|||25
2391|438|Anthony|Ogden|||M||175713.0000|||25
2392|288|Oliver|Gill|||M||61016.0000|||25
2393|137|Austin|Skinner|||M||147502.0000|||25
2394|308|Joseph|Skinner|||M||137640.0000|||25
2395|50|Nicholas|Fisher|||M||246626.0000|||25
2396|426|Kevin|Mitchell|||M||40486.0000|||25
2397|293|Thomas|Lyman|||M||132600.0000|||25
1481|597|Connor|Bell|||M||231608.0000|||25
1482|505|Christopher|James|||M||209796.0000|||25
1483|498|Isaac|Mackenzie|||M||77907.0000|||25
1484|456|Austin|McDonald|||M||219497.0000|||25
1485|118|Julian|Edmunds|||M||52850.0000|||25
2330|356|Matt|Cornish|||M||200652.0000|||25
2331|71|Harry|Lambert|||M||232495.0000|||25
2332|157|Joseph|Robertson|||M||177033.0000|||25
2333|287|Jacob|Harris|||M||186082.0000|||25
2334|49|Brandon|Tucker|||M||183624.0000|||25
2335|157|Jack|Smith|||M||183478.0000|||25
2336|461|Jonathan|Parsons|||M||57882.0000|||25
2337|446|Julian|Rutherford|||M||90592.0000|||25
2338|430|Peter|Ogden|||M||132041.0000|||25
2339|295|Richard|Rampling|||M||128590.0000|||25
2340|387|Keith|Simpson|||M||51421.0000|||25
2341|461|Piers|Mills|||M||240947.0000|||25
2342|37|Ryan|Mackenzie|||M||69833.0000|||25
2343|498|Julian|Buckland|||M||88928.0000|||25
2344|334|John|Oliver|||M||67029.0000|||25
2345|93|Steven|Brown|||M||179609.0000|||25
2346|334|Tim|Quinn|||M||65592.0000|||25
2347|231|Trevor|Marshall|||M||161233.0000|||25
2348|213|Edward|Murray|||M||112397.0000|||25
2349|362|Jack|Skinner|||M||79882.0000|||25
2350|307|Tim|Hodges|||M||63086.0000|||25
2351|549|Justin|McDonald|||M||44678.0000|||25
2352|40|Michael|Edmunds|||M||146498.0000|||25
2353|598|Harry|MacLeod|||M||63098.0000|||25
2354|105|Sean|Avery|||M||88009.0000|||25
2355|169|Kevin|Vaughan|||M||62793.0000|||25
2356|417|Jacob|Scott|||M||42095.0000|||25
2357|532|Robert|Vaughan|||M||41286.0000|||25
2358|279|Charles|Quinn|||M||40690.0000|||25
2359|304|Sam|Campbell|||M||114762.0000|||25
2360|479|Jason|Edmunds|||M||71930.0000|||25
2361|507|Harry|Rampling|||M||157502.0000|||25
2362|324|Phil|Rampling|||M||66320.0000|||25
2363|375|Charles|Marshall|||M||215329.0000|||25
2364|527|Kevin|Burgess|||M||177348.0000|||25
2365|137|Tim|Jones|||M||147457.0000|||25
2366|97|Andrew|Taylor|||M||42513.0000|||25
2367|405|Jonathan|Ellison|||M||54806.0000|||25
2368|165|Max|Lawrence|||M||159404.0000|||25
2369|314|Nathan|Mackay|||M||59900.0000|||25
2370|190|Simon|Dowd|||M||62309.0000|||25
1840|187|David|Simpson|||M||48443.0000|||25
1841|203|Adam|Vaughan|||M||159622.0000|||25
1842|407|Peter|Hill|||M||110578.0000|||25
1843|299|Jack|Miller|||M||47898.0000|||25
1844|73|Jack|Piper|||M||199129.0000|||25
5029|470|Brian|Turner|||M||184207.0000|||25
5030|625|Anthony|Scott|||M||189274.0000|||25
5031|576|Warren|Dowd|||M||80709.0000|||25
5032|544|Dan|Turner|||M||145071.0000|||25
5033|562|Nathan|Nolan|||M||89684.0000|||25
5034|87|Jacob|Simpson|||M||93840.0000|||25
5035|539|Victor|Newman|||M||116964.0000|||25
5036|607|Justin|Harris|||M||190270.0000|||25
5037|476|Brandon|Nash|||M||48845.0000|||25
5038|395|David|Parr|||M||240752.0000|||25
5039|139|Connor|Mitchell|||M||73120.0000|||25
5040|445|Brandon|Mitchell|||M||164205.0000|||25
4415|270|Ian|Buckland|||M||218987.0000|||25
4416|233|Thomas|Bell|||M||93585.0000|||25
4417|385|Simon|Howard|||M||73474.0000|||25
4418|379|Christopher|Wright|||M||96041.0000|||25
4419|187|Frank|McLean|||M||179975.0000|||25
4420|473|Ryan|Powell|||M||163926.0000|||25
4421|248|Sam|Kerr|||M||95254.0000|||25
4422|2|Sebastian|Davies|||M||245686.0000|||25
4423|72|Simon|Fisher|||M||181492.0000|||25
4424|203|Nathan|Sutherland|||M||140632.0000|||25
4425|17|Gavin|Lee|||M||216380.0000|||25
5665|103|Isaac|Paterson|||M||177506.0000|||25
5666|224|Jacob|Thomson|||M||240779.0000|||25
5667|238|Brandon|Alsop|||M||115661.0000|||25
5668|79|Max|Russell|||M||168579.0000|||25
5669|303|Adrian|Poole|||M||70781.0000|||25
5670|615|Evan|James|||M||111943.0000|||25
5671|207|Trevor|Kerr|||M||202051.0000|||25
5672|371|Frank|Martin|||M||140859.0000|||25
5673|42|Phil|Mackay|||M||198842.0000|||25
5674|152|Kevin|Hamilton|||M||121102.0000|||25
5675|385|Carl|Glover|||M||176413.0000|||25
5676|321|Austin|Coleman|||M||131528.0000|||25
5677|51|Alan|Randall|||M||153210.0000|||25
5678|11|Isaac|Avery|||M||126977.0000|||25
5679|245|Thomas|Hardacre|||M||207228.0000|||25
5680|466|Sebastian|Walker|||M||226638.0000|||25
5681|561|Ian|Sutherland|||M||142241.0000|||25
5682|288|Evan|Hodges|||M||42258.0000|||25
5683|92|Phil|Lyman|||M||236516.0000|||25
5684|425|Thomas|Martin|||M||79838.0000|||25
5685|230|Thomas|Poole|||M||118843.0000|||25
5686|445|Adam|Sutherland|||M||102943.0000|||25
5687|125|Oliver|Murray|||M||187553.0000|||25
5688|136|Connor|Piper|||M||85138.0000|||25
5689|293|Harry|Smith|||M||122002.0000|||25
5690|370|Jake|Underwood|||M||175952.0000|||25
5691|223|Gavin|Bond|||M||172460.0000|||25
5692|455|Colin|Dickens|||M||244172.0000|||25
3047|528|Lucas|Peters|||M||56352.0000|||25
3048|291|Richard|Arnold|||M||231048.0000|||25
3049|116|Sebastian|Rutherford|||M||228822.0000|||25
3050|226|Joe|Gray|||M||126376.0000|||25
3051|617|John|Carr|||M||138828.0000|||25
3052|101|Liam|Davies|||M||103528.0000|||25
3053|624|Stewart|Peake|||M||120485.0000|||25
3054|456|Edward|Kelly|||M||48767.0000|||25
3055|614|David|Newman|||M||124253.0000|||25
3056|242|Ryan|Dowd|||M||67384.0000|||25
3057|206|Victor|Roberts|||M||190542.0000|||25
3058|156|Benjamin|Wright|||M||94488.0000|||25
3059|21|Trevor|James|||M||175459.0000|||25
3060|37|Stewart|Mills|||M||191400.0000|||25
3061|501|Lucas|Hudson|||M||134271.0000|||25
