2398|558|Adam|Morrison|||M||177959.0000|||25
2399|182|Evan|Alsop|||M||56662.0000|||25
2400|582|Colin|Black|||M||168217.0000|||25
2401|213|Jonathan|Edmunds|||M||69156.0000|||25
2402|338|Piers|Hemmings|||M||102853.0000|||25
2403|183|James|Quinn|||M||196670.0000|||25
2404|227|Frank|Turner|||M||220991.0000|||25
2405|171|Benjamin|Abraham|||M||201121.0000|||25
2406|442|Colin|Ross|||M||199018.0000|||25
2407|380|David|Anderson|||M||46043.0000|||25
2408|548|Joe|Stewart|||M||218382.0000|||25
2409|200|Colin|Anderson|||M||217600.0000|||25
2410|70|John|Graham|||M||162327.0000|||25
2411|288|Thomas|King|||M||202100.0000|||25
532|204|Colin|Arnold|||M||219304.0000|||25
533|588|John|Jackson|||M||47930.0000|||25
534|616|Robert|McDonald|||M||137775.0000|||25
535|577|Michael|Howard|||M||44631.0000|||25
536|175|Sebastian|Wilson|||M||199768.0000|||25
537|377|Adrian|Kerr|||M||53313.0000|||25
538|99|Frank|Mitchell|||M||242415.0000|||25
539|609|Justin|Henderson|||M||169048.0000|||25
540|72|Brandon|Hodges|||M||130734.0000|||25
541|521|Cameron|Walker|||M||40086.0000|||25
542|534|Max|Randall|||M||237031.0000|||25
543|395|Brian|MacLeod|||M||110797.0000|||25
544|474|Liam|Sanderson|||M||230886.0000|||25
545|378|Dan|Nash|||M||231651.0000|||25
546|191|Stewart|Lee|||M||83951.0000|||25
547|110|Max|Welch|||M||174723.0000|||25
548|435|Benjamin|Dickens|||M||97151.0000|||25
549|469|John|Morgan|||M||145143.0000|||25
550|320|Nathan|Quinn|||M||228257.0000|||25
551|124|Gordon|Kelly|||M||118409.0000|||25
552|497|Benjamin|Edmunds|||M||64800.0000|||25
553|166|Gordon|Sutherland|||M||85679.0000|||25
554|127|Joseph|Marshall|||M||72893.0000|||25
555|501|Boris|Scott|||M||100356.0000|||25
556|424|Edward|Scott|||M||239625.0000|||25
557|408|Colin|Sharp|||M||80490.0000|||25
558|584|Isaac|Hill|||M||169349.0000|||25
559|283|Sebastian|Murray|||M||198764.0000|||25
560|255|Brian|Ogden|||M||165592.0000|||25
561|454|Nicholas|Pullman|||M||72079.0000|||25
562|135|Dominic|Powell|||M||42954.0000|||25
563|531|Benjamin|Mackenzie|||M||140657.0000|||25
564|220|Christopher|Piper|||M||168907.0000|||25
565|382|Evan|Gill|||M||224009.0000|||25
566|63|Justin|Parsons|||M||40764.0000|||25
567|40|Isaac|Rutherford|||M||218677.0000|||25
568|448|Ryan|Poole|||M||246218.0000|||25
1389|598|Carl|Hemmings|||M||135648.0000|||25
1390|215|Paul|Langdon|||M||85930.0000|||25
1391|240|Isaac|Bond|||M||169367.0000|||25
1392|207|Stephen|Nash|||M||102098.0000|||25
1393|598|William|Wright|||M||166440.0000|||25
1394|115|Steven|Graham|||M||155343.0000|||25
1395|31|Liam|Fisher|||M||93718.0000|||25
1396|396|Jonathan|Lawrence|||M||122823.0000|||25
1397|540|John|Ellison|||M||131305.0000|||25
1398|242|Isaac|Mathis|||M||107472.0000|||25
1399|370|Julian|Johnston|||M||165413.0000|||25
1400|368|Joshua|Sanderson|||M||49164.0000|||25
1401|188|Richard|McDonald|||M||147491.0000|||25
1402|222|Keith|Graham|||M||173289.0000|||25
1403|515|Warren|Cornish|||M||131247.0000|||25
1445|336|Peter|Dickens|||M||40904.0000|||25
1446|546|David|Slater|||M||196633.0000|||25
1447|128|David|Dickens|||M||144463.0000|||25
1448|405|Neil|Bell|||M||61905.0000|||25
1449|90|Jason|Abraham|||M||198724.0000|||25
1450|607|Luke|Blake|||M||135315.0000|||25
1451|160|Jason|Langdon|||M||190687.0000|||25
1452|192|Nathan|Brown|||M||185766.0000|||25
1453|602|Lucas|Miller|||M||137874.0000|||25
1454|233|Joseph|Paige|||M||64819.0000|||25
1455|503|Christopher|Nash|||M||135666.0000|||25
1456|29|Owen|Walker|||M||48686.0000|||25
1457|372|Joshua|Butler|||M||197236.0000|||25
1458|593|Joshua|Taylor|||M||161077.0000|||25
1459|417|Michael|Cameron|||M||91290.0000|||25
1460|134|Stewart|Paige|||M||200114.0000|||25
1461|64|Christopher|Bond|||M||201496.0000|||25
1462|152|Peter|Parr|||M||109203.0000|||25
1463|277|Brian|Dowd|||M||172780.0000|||25
1464|367|Gordon|Dickens|||M||209827.0000|||25
1465|150|Joshua|Cameron|||M||178594.0000|||25
1466|31|Brandon|Taylor|||M||160101.0000|||25
1467|27|Steven|Morrison|||M||48559.0000|||25
1468|109|Nicholas|Morgan|||M||154868.0000|||25
1469|417|Isaac|Stewart|||M||83521.0000|||25
1470|429|Adrian|Mackay|||M||198255.0000|||25
1471|240|Alexander|Coleman|||M||75714.0000|||25
1472|603|Christian|Parsons|||M||241453.0000|||25
1473|345|Oliver|Walsh|||M||42327.0000|||25
1474|356|Harry|Lee|||M||231514.0000|||25
1475|316|Frank|Watson|||M||203443.0000|||25
1476|113|Connor|Watson|||M||91242.0000|||25
1477|201|Brian|Quinn|||M||96248.0000|||25
1478|247|Sebastian|Henderson|||M||143541.0000|||25
1479|431|Joseph|Mitchell|||M||72287.0000|||25
1480|182|Dylan|Morgan|||M||60192.0000|||25
3444|35|Michael|Davies|||M||109426.0000|||25
3445|374|Neil|Graham|||M||78480.0000|||25
3446|540|Dan|King|||M||183779.0000|||25
