4735|311|Robert|Hudson|||M||184303.0000|||25
4736|548|Alexander|Stewart|||M||90711.0000|||25
4737|580|Steven|Carr|||M||155224.0000|||25
4738|325|Lucas|Parsons|||M||201523.0000|||25
4739|86|Tim|Ogden|||M||84483.0000|||25
4740|319|Connor|Baker|||M||69353.0000|||25
4741|439|Joe|Skinner|||M||211526.0000|||25
4742|400|Edward|Knox|||M||45575.0000|||25
4743|193|Julian|Burgess|||M||92209.0000|||25
4744|214|Sean|Sanderson|||M||60731.0000|||25
4745|293|Gavin|Springer|||M||89267.0000|||25
4746|553|Jack|Martin|||M||76367.0000|||25
4747|610|Cameron|Black|||M||238802.0000|||25
4748|406|Warren|Walker|||M||136674.0000|||25
4749|103|Jacob|Ince|||M||237092.0000|||25
4750|202|Dan|Payne|||M||69669.0000|||25
4751|167|Christian|Ellison|||M||126196.0000|||25
4752|435|Christian|Randall|||M||176027.0000|||25
4753|383|Owen|Glover|||M||52258.0000|||25
4754|182|Phil|James|||M||187205.0000|||25
4755|489|Ian|Cornish|||M||221385.0000|||25
4756|227|Warren|Mills|||M||199378.0000|||25
4757|2|Robert|MacDonald|||M||57124.0000|||25
4758|46|Brandon|Lee|||M||188819.0000|||25
4759|407|Dominic|Turner|||M||165869.0000|||25
4760|35|Evan|Grant|||M||55678.0000|||25
4761|47|Frank|Oliver|||M||182457.0000|||25
4762|379|Colin|Kelly|||M||56285.0000|||25
4763|29|Owen|Gill|||M||199422.0000|||25
4764|392|Boris|Powell|||M||234573.0000|||25
4765|279|Joseph|MacLeod|||M||124598.0000|||25
4766|99|Boris|Black|||M||163318.0000|||25
4767|451|Owen|Forsyth|||M||67499.0000|||25
4768|10|Neil|Langdon|||M||203277.0000|||25
1104|326|Leonard|Mills|||M||238704.0000|||25
1105|516|Alexander|Davies|||M||148165.0000|||25
1106|530|Julian|Dickens|||M||229013.0000|||25
1107|287|Harry|Forsyth|||M||242665.0000|||25
1108|512|Oliver|Terry|||M||153401.0000|||25
1109|235|Phil|Graham|||M||142207.0000|||25
1110|475|Alan|Kerr|||M||55625.0000|||25
1111|189|Steven|Parsons|||M||55470.0000|||25
1112|124|Trevor|Lewis|||M||136070.0000|||25
1113|306|Luke|Bell|||M||138230.0000|||25
1114|126|Cameron|Terry|||M||90982.0000|||25
1115|566|Stephen|Jackson|||M||207093.0000|||25
1116|86|John|Lee|||M||181893.0000|||25
1117|92|Lucas|Harris|||M||112940.0000|||25
1118|505|Adam|Alsop|||M||208443.0000|||25
1119|271|Alexander|Peters|||M||42949.0000|||25
1120|55|Christian|Lambert|||M||199886.0000|||25
2169|544|Leonard|Hardacre|||M||46291.0000|||25
2170|504|Dylan|Springer|||M||86301.0000|||25
2171|86|Sebastian|Wright|||M||96744.0000|||25
2172|410|Frank|Lewis|||M||48974.0000|||25
2173|523|Matt|Hamilton|||M||141293.0000|||25
2174|626|Anthony|Bell|||M||226514.0000|||25
2175|251|Blake|Arnold|||M||176084.0000|||25
2176|533|Joseph|Coleman|||M||57242.0000|||25
2177|44|Thomas|Payne|||M||89295.0000|||25
2178|240|Blake|Oliver|||M||164412.0000|||25
2179|235|Phil|Ball|||M||195913.0000|||25
2180|428|Evan|May|||M||50650.0000|||25
2181|563|Adam|Terry|||M||245109.0000|||25
2182|608|Brandon|Walsh|||M||178878.0000|||25
2183|225|Keith|Sanderson|||M||232792.0000|||25
2184|506|Lucas|McGrath|||M||185029.0000|||25
2185|221|Cameron|MacLeod|||M||66282.0000|||25
2186|340|David|Cameron|||M||120821.0000|||25
2187|350|Liam|Wallace|||M||168654.0000|||25
2188|584|Jack|Quinn|||M||200557.0000|||25
2189|622|Nicholas|Forsyth|||M||222685.0000|||25
2190|13|Ryan|Oliver|||M||107995.0000|||25
2191|252|Julian|Lee|||M||204386.0000|||25
2192|542|Warren|Vance|||M||67035.0000|||25
2193|236|Nathan|Johnston|||M||153112.0000|||25
1363|396|Alexander|Chapman|||M||93507.0000|||25
1364|154|Evan|Paige|||M||147630.0000|||25
1365|491|Matt|Hodges|||M||88054.0000|||25
1366|590|Matt|Hardacre|||M||229432.0000|||25
1367|377|Frank|Sharp|||M||224270.0000|||25
1368|79|Nicholas|Hamilton|||M||100958.0000|||25
1369|535|Ian|Randall|||M||53325.0000|||25
1370|560|Austin|Thomson|||M||117210.0000|||25
1371|87|Ian|McLean|||M||221206.0000|||25
1372|560|Piers|Sharp|||M||68495.0000|||25
1373|427|Christian|Ferguson|||M||155769.0000|||25
1374|437|Colin|Berry|||M||110441.0000|||25
1375|42|Victor|Parsons|||M||119448.0000|||25
1376|316|Dominic|Roberts|||M||166523.0000|||25
1377|470|Ian|Ferguson|||M||191712.0000|||25
1378|37|Oliver|Lambert|||M||102606.0000|||25
1379|223|Charles|Newman|||M||126456.0000|||25
1380|387|Thomas|Kelly|||M||216673.0000|||25
1381|149|Tim|Vance|||M||103306.0000|||25
1382|51|Liam|McDonald|||M||40692.0000|||25
1383|235|Anthony|Turner|||M||249124.0000|||25
1384|485|Boris|Clark|||M||124676.0000|||25
1385|167|Nicholas|Fraser|||M||50263.0000|||25
1386|370|Blake|Mackenzie|||M||217829.0000|||25
1387|331|Dominic|Young|||M||62109.0000|||25
1388|263|Nathan|Robertson|||M||186708.0000|||25
2521|21|Peter|Henderson|||M||54702.0000|||25
2522|128|Boris|Buckland|||M||71963.0000|||25
2523|203|David|MacDonald|||M||153131.0000|||25
2524|438|Liam|Jackson|||M||48111.0000|||25
2525|131|James|Hill|||M||106669.0000|||25
2526|367|Blake|Quinn|||M||140216.0000|||25
2527|179|Ryan|Mills|||M||62169.0000|||25
2528|383|Evan|Payne|||M||246769.0000|||25
2529|276|Liam|Grant|||M||104735.0000|||25
2530|385|Nathan|Hamilton|||M||42043.0000|||25
2531|329|Peter|Russell|||M||207994.0000|||25
2532|91|James|Clarkson|||M||48757.0000|||25
2533|255|Evan|Rees|||M||56536.0000|||25
2534|596|Colin|Hardacre|||M||141631.0000|||25
2535|589|Charles|Bower|||M||53907.0000|||25
2536|396|Justin|Turner|||M||145091.0000|||25
2537|477|Eric|Smith|||M||112429.0000|||25
2538|384|Max|Jackson|||M||43402.0000|||25
2539|147|Max|Lewis|||M||150529.0000|||25
2540|325|Jake|Black|||M||100697.0000|||25
2541|488|Luke|Cameron|||M||221493.0000|||25
2542|403|Nathan|Morgan|||M||52665.0000|||25
2543|279|Jake|Coleman|||M||61220.0000|||25
2544|255|Gordon|Paige|||M||198534.0000|||25
2545|392|Max|Campbell|||M||116461.0000|||25
2546|393|Tim|Bailey|||M||100995.0000|||25
2547|76|Kevin|Glover|||M||153852.0000|||25
3420|131|Dylan|Welch|||M||248662.0000|||25
3421|486|Colin|Wallace|||M||69801.0000|||25
3422|136|Sean|Glover|||M||40649.0000|||25
3423|623|Anthony|Metcalfe|||M||46281.0000|||25
3424|356|Alexander|Paterson|||M||168333.0000|||25
3425|584|Jason|Brown|||M||216546.0000|||25
3426|594|Julian|Terry|||M||169929.0000|||25
3427|58|Matt|Marshall|||M||85579.0000|||25
3428|176|Christian|Dowd|||M||165194.0000|||25
3429|3|Simon|Sutherland|||M||201563.0000|||25
3430|219|Blake|Morgan|||M||189580.0000|||25
3431|532|Anthony|Grant|||M||86016.0000|||25
3432|443|Piers|Hardacre|||M||177069.0000|||25
3433|281|Colin|Watson|||M||247092.0000|||25
3434|588|Nathan|Kerr|||M||241829.0000|||25
3435|517|Paul|Thomson|||M||147633.0000|||25
3436|359|Victor|Walsh|||M||111231.0000|||25
3437|313|Peter|Fraser|||M||204906.0000|||25
3438|29|Charles|Cornish|||M||95014.0000|||25
3439|254|Adrian|Dickens|||M||136877.0000|||25
3440|72|Benjamin|Dyer|||M||145486.0000|||25
3441|10|Luke|Morgan|||M||159660.0000|||25
3442|228|Connor|Springer|||M||59718.0000|||25
3443|237|Steven|Piper|||M||163500.0000|||25
1052|490|Jack|McDonald|||M||167446.0000|||25
