591|331|Alan|Berry|||M||183482.0000|||25
592|479|Charles|Randall|||M||139751.0000|||25
593|82|Warren|Slater|||M||71835.0000|||25
594|452|Gordon|Hemmings|||M||180462.0000|||25
595|239|Liam|Paige|||M||55570.0000|||25
596|245|Gavin|Knox|||M||61704.0000|||25
597|101|Liam|Black|||M||199569.0000|||25
598|447|William|Bell|||M||91570.0000|||25
599|391|Jason|Allan|||M||167767.0000|||25
600|176|Ian|Quinn|||M||208331.0000|||25
601|211|Matt|Randall|||M||240948.0000|||25
602|139|Boris|Ellison|||M||218959.0000|||25
603|258|Stephen|Clark|||M||41250.0000|||25
604|510|Owen|Grant|||M||72425.0000|||25
605|610|Victor|Bond|||M||81690.0000|||25
606|447|Leonard|Rees|||M||175187.0000|||25
607|182|Phil|Slater|||M||149295.0000|||25
608|481|Adrian|King|||M||133268.0000|||25
609|248|James|Robertson|||M||184150.0000|||25
610|288|Lucas|Davies|||M||212177.0000|||25
611|140|Frank|Russell|||M||128947.0000|||25
612|434|Jason|Dyer|||M||227837.0000|||25
613|399|Boris|Parsons|||M||110038.0000|||25
5913|479|Cameron|Clarkson|||M||40412.0000|||25
5914|575|Justin|Hunter|||M||59805.0000|||25
5915|63|Isaac|Black|||M||83201.0000|||25
5916|329|Steven|Abraham|||M||175622.0000|||25
5917|244|Ian|Roberts|||M||129997.0000|||25
5918|502|David|Young|||M||40961.0000|||25
5919|494|Jason|Vaughan|||M||70815.0000|||25
5920|481|Frank|James|||M||133159.0000|||25
5921|476|Jack|Bailey|||M||52611.0000|||25
5922|614|Phil|Welch|||M||124867.0000|||25
5923|193|Sam|Paterson|||M||127399.0000|||25
5924|513|Paul|Stewart|||M||72416.0000|||25
5925|517|Sam|Walker|||M||90161.0000|||25
5926|209|Nathan|Vance|||M||155879.0000|||25
5927|279|Sebastian|Berry|||M||241114.0000|||25
5928|61|Dylan|Simpson|||M||189500.0000|||25
5929|478|Richard|Robertson|||M||110510.0000|||25
5930|204|Nicholas|Coleman|||M||83066.0000|||25
5931|444|Joshua|Gill|||M||43158.0000|||25
5932|334|Phil|Morrison|||M||94308.0000|||25
5933|492|Simon|Alsop|||M||220448.0000|||25
5934|259|Adam|Cornish|||M||230290.0000|||25
5935|539|Ryan|Butler|||M||222713.0000|||25
5936|628|Oliver|White|||M||79091.0000|||25
5937|283|Oliver|Gray|||M||241610.0000|||25
